,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
639,Kensington,-37.7939378,144.9305645,Sori Cafe,-37.7936,144.92998,Japanese Restaurant
640,Kensington,-37.7939378,144.9305645,Macaulay Station,-37.7948488776336,144.936032663641,Train Station
641,Kensington,-37.7939378,144.9305645,Kensington Hall Reserve,-37.79114984813968,144.92858772701123,Park
642,Kensington,-37.7939378,144.9305645,Fifty-six threads cafe,-37.79696,144.92763,Café
643,Ascot Vale,-37.775316,144.921849,Ascot Vale Station,-37.7754280269353,144.9218325751318,Train Station
644,Ascot Vale,-37.775316,144.921849,Guardian Childcare & Education Ascot Vale,-37.772797,144.92242,Child Care Service
645,Ascot Vale,-37.775316,144.921849,The Ascot Lot,-37.77499463877651,144.92633538484932,Food Truck
646,Ascot Vale,-37.775316,144.921849,District 5 Bistro,-37.773038442147985,144.92674827575684,Steakhouse
647,Travancore,-37.7807553,144.935503,Flemington Farmers Market,-37.78285089819945,144.9333572460072,Farmers Market
648,Travancore,-37.7807553,144.935503,Phat Milk,-37.7808530055862,144.9324671484204,Café
649,Travancore,-37.7807553,144.935503,Red Rooster,-37.78339853129888,144.93549139428063,Fast Food Restaurant
650,Travancore,-37.7807553,144.935503,Billy Hyde Music,-37.78365,144.93655,Music Store
651,Travancore,-37.7807553,144.935503,Pizza Hut,-37.78387539211748,144.93620393559934,Pizza Place
652,Travancore,-37.7807553,144.935503,Essendon Hockey Club,-37.776525,144.935651,Hockey Field
653,Travancore,-37.7807553,144.935503,Parkville Gardens,-37.78132514406805,144.941000883465,Nature Preserve
654,Maribyrnong,-37.7695144,144.8902049,Apple Highpoint,-37.7725005,144.8904651,Electronics Store
655,Maribyrnong,-37.7695144,144.8902049,MarketPlace Fresh,-37.77275689317378,144.89050485597627,Farmers Market
656,Maribyrnong,-37.7695144,144.8902049,Starbucks,-37.77196282130679,144.8889292899253,Coffee Shop
657,Maribyrnong,-37.7695144,144.8902049,Roti Road,-37.772996867635,144.88890329559456,Malay Restaurant
658,Maribyrnong,-37.7695144,144.8902049,Cupcake Central,-37.772689909764,144.8903597560026,Cupcake Shop
659,Maribyrnong,-37.7695144,144.8902049,Guzman Y Gomez,-37.772071,144.889063,Mexican Restaurant
660,Maribyrnong,-37.7695144,144.8902049,Dumplings Plus,-37.77257792639738,144.89021776388088,Chinese Restaurant
661,Maribyrnong,-37.7695144,144.8902049,Koko Black,-37.772474927735146,144.89013014875448,Dessert Shop
662,Maribyrnong,-37.7695144,144.8902049,Grill'd,-37.773799190571765,144.88957472135854,Burger Joint
663,Maribyrnong,-37.7695144,144.8902049,Nando's,-37.77386348367334,144.88969463483699,Portuguese Restaurant
664,Maribyrnong,-37.7695144,144.8902049,Bubble Cup,-37.773657496138966,144.88931953145286,Bubble Tea Shop
665,Maribyrnong,-37.7695144,144.8902049,Highpoint Shopping Centre,-37.773035107899446,144.88868884647502,Shopping Mall
666,Maribyrnong,-37.7695144,144.8902049,Woolworths,-37.772733835277755,144.89037201665212,Supermarket
667,Maribyrnong,-37.7695144,144.8902049,Chocolateria San Churro,-37.773857395761894,144.8896828628765,Café
668,Maribyrnong,-37.7695144,144.8902049,The Pancake Parlour,-37.773915714628146,144.88989231474235,Dessert Shop
669,Maribyrnong,-37.7695144,144.8902049,JB Hi-Fi,-37.77315821077695,144.88895711116237,Electronics Store
670,Maribyrnong,-37.7695144,144.8902049,rice workshop,-37.77190910325264,144.8884578065235,Japanese Restaurant
671,Maribyrnong,-37.7695144,144.8902049,Rozzi's,-37.77272516574695,144.89046821907638,Breakfast Spot
672,Maribyrnong,-37.7695144,144.8902049,T2 Tea,-37.77255719775677,144.88910097347684,Tea Room
673,Maribyrnong,-37.7695144,144.8902049,Ajisen Ramen,-37.773153346142855,144.88887996177485,Ramen Restaurant
674,Keilor East,-37.736732,144.85670574811576,Cafe On Slater,-37.73507,144.85462,Café
675,Keilor East,-37.736732,144.85670574811576,Stage Front Music,-37.73401768185091,144.8557662963867,Music Store
676,Keilor East,-37.736732,144.85670574811576,Acoustic Wave Therapy,-37.73977029560411,144.85849142074585,Spa
677,Keilor East,-37.736732,144.85670574811576,Western Ring Rd,-37.737419024572276,144.8514566780296,Road
678,Avondale Heights,-37.7614537,144.862141,Renda Electrical Services,-37.761198664708694,144.86245036125183,Electronics Store
679,Avondale Heights,-37.7614537,144.862141,Impasto Forno Antico,-37.759506,144.860774,Bakery
680,Keilor North,-37.6816313,144.7930224,Keilor Golf,-37.682873,144.791981,Golf Course
681,Keilor North,-37.6816313,144.7930224,Keilor Public Golf Course,-37.684953265385936,144.7936350367667,Golf Course
682,Keilor,-37.7116603185969,144.82218012313626,Calvert's String School,-37.710061,144.820088,Music Venue
683,Keilor,-37.7116603185969,144.82218012313626,Hugo Lyall,-37.711345657614864,144.82520198769635,Furniture / Home Store
684,Keilor,-37.7116603185969,144.82218012313626,Taylors Creek,-37.70998423254516,144.81832265853882,Lake
685,Keilor,-37.7116603185969,144.82218012313626,Overnewton Gatehouse Gallery,-37.70859852700493,144.81995101246736,Sculpture Garden
686,Hillside,-37.6904862,144.7417358,NightOwlLimousine,-37.69125785950872,144.7400665283203,Rental Car Location
687,Hillside,-37.6904862,144.7417358,Thirsty Camel,-37.69230932187023,144.74292795783188,Liquor Store
688,Hillside,-37.6904862,144.7417358,Sugar Gum Hotel,-37.686787128133474,144.74441905706001,Beer Garden
689,Sydenham,-37.6997223,144.7653295,Kahlon Movers Melbourne,-37.69981519350145,144.76451754570004,Home Service
690,Sydenham,-37.6997223,144.7653295,Cagney's Pizza & Pasta,-37.69559325359097,144.76562453841265,Pizza Place
691,Sydenham,-37.6997223,144.7653295,Overton Lea Park,-37.70355022804712,144.76328372955322,Park
692,Sydenham,-37.6997223,144.7653295,Fernwood Fitness,-37.69543,144.767031,Gym
693,Delahey,-37.7198138,144.7773228,Delahey Recreation Reserve,-37.717741,144.775562,Playground
694,Taylors Lakes,-37.698633,144.7863077,Coles Express,-37.69710981801525,144.7814745278824,Convenience Store
695,Taylors Lakes,-37.698633,144.7863077,Shorty's Glass,-37.69894639961051,144.78686587885022,Home Service
696,Taylors Lakes,-37.698633,144.7863077,Petbarn,-37.69910212005835,144.78602886199948,Pet Store
697,Taylors Lakes,-37.698633,144.7863077,Prostrip Sandblasting,-37.69834659428403,144.7867289185524,Business Service
698,Keilor Downs,-37.7205762,144.8047614,Virgin Australia Flight 825,-37.720015,144.803705,Plane
699,Keilor Lodge,-37.6984134,144.7998157,Taylors Lakes Hotel,-37.702097412273055,144.7986270939148,Hotel
700,Keilor Lodge,-37.6984134,144.7998157,7 Eleven,-37.70264865201237,144.8011134137426,Convenience Store
701,Keilor Lodge,-37.6984134,144.7998157,Woolworths,-37.70224298736342,144.79992270469666,Supermarket
702,Keilor Lodge,-37.6984134,144.7998157,Best Western Motel,-37.70174225694108,144.7986478746291,Motel
703,Keilor Lodge,-37.6984134,144.7998157,Taylors Lakes Shopping Centre,-37.702162148992315,144.799966690802,Shopping Mall
704,Keilor Lodge,-37.6984134,144.7998157,Carbone's Cafe,-37.702219769711924,144.79987161120357,Café
705,Keilor Lodge,-37.6984134,144.7998157,Kore Wellness and Swim School,-37.70220396741961,144.79783596369134,Swim School
706,Keilor Lodge,-37.6984134,144.7998157,Classique Event,-37.6953327,144.7963588,Business Service
707,Keilor Lodge,-37.6984134,144.7998157,McDonald's,-37.702319230317606,144.8021372319922,Fast Food Restaurant
708,Moonee Ponds,-37.765935,144.9192614,The Valley Cellardoor,-37.7659474,144.9222176,Bar
709,Moonee Ponds,-37.765935,144.9192614,Chiba Sushi Bar,-37.766055742059805,144.92181985443617,Japanese Restaurant
710,Moonee Ponds,-37.765935,144.9192614,Noodle Box,-37.766784193988045,144.92153002970412,Noodle House
711,Moonee Ponds,-37.765935,144.9192614,Dolce Vita on Puckle,-37.76674780065556,144.9209372806034,Café
712,Moonee Ponds,-37.765935,144.9192614,Hunky Dory,-37.767209181650365,144.92194183608817,Seafood Restaurant
713,Moonee Ponds,-37.765935,144.9192614,Puckle Street Precinct,-37.76688708005046,144.9222232695177,Plaza
714,Moonee Ponds,-37.765935,144.9192614,Lil Kitch,-37.76672122893125,144.92062294998152,Café
715,Moonee Ponds,-37.765935,144.9192614,Kmart,-37.765717593829834,144.92287326522586,Department Store
716,Moonee Ponds,-37.765935,144.9192614,Subway,-37.76525,144.92237,Sandwich Place
717,Moonee Ponds,-37.765935,144.9192614,Young Street Cafe,-37.76788,144.92328,Café
718,Moonee Ponds,-37.765935,144.9192614,The Coffee Club,-37.766021282764534,144.92250083024123,Café
719,Moonee Ponds,-37.765935,144.9192614,Woolworths,-37.76786375059693,144.92189784767717,Supermarket
720,Moonee Ponds,-37.765935,144.9192614,The Rusty Duck,-37.76622308409902,144.91953469220982,Café
721,Moonee Ponds,-37.765935,144.9192614,Pellagreco,-37.76700428494179,144.92368718764197,Café
722,Moonee Ponds,-37.765935,144.9192614,42 Café and Bar,-37.76695391974298,144.92318867258922,Café
723,Moonee Ponds,-37.765935,144.9192614,Chew Chew Café,-37.766212402453945,144.91914071161946,Café
724,Moonee Ponds,-37.765935,144.9192614,Degani Bakery & Cafe,-37.76616969456475,144.92252392195832,Café
725,Moonee Ponds,-37.765935,144.9192614,Moonee Ponds Central,-37.76498796984526,144.92185234239378,Shopping Mall
726,Moonee Ponds,-37.765935,144.9192614,Coles,-37.76487039348328,144.92177508423416,Supermarket
727,Moonee Ponds,-37.765935,144.9192614,Moonee Ponds Station,-37.765870468754336,144.91920190302838,Train Station
728,Moonee Ponds,-37.765935,144.9192614,Café 2000,-37.76676656414692,144.92457694919045,Coffee Shop
729,Moonee Ponds,-37.765935,144.9192614,Gloria Jean's,-37.767026671681805,144.92365252565978,Coffee Shop
730,Moonee Ponds,-37.765935,144.9192614,Pho Phung Hung,-37.767028989035026,144.92341119322884,Vietnamese Restaurant
731,Moonee Ponds,-37.765935,144.9192614,KFC,-37.7660660875428,144.9241263837397,Fast Food Restaurant
732,Moonee Ponds,-37.765935,144.9192614,Bosconi Espresso Bar & Cafe,-37.76672,144.92437,Coffee Shop
733,Aberfeldie,-37.759857499999995,144.89693982025275,Essendon Athletics Club,-37.76260545690497,144.89797933061496,Athletics & Sports
734,Essendon,-37.755962999999994,144.91617790401142,St Rose,-37.75627,144.91555,Café
735,Essendon,-37.755962999999994,144.91617790401142,Johnny Pump,-37.7551757193224,144.91835069826476,Café
736,Essendon,-37.755962999999994,144.91617790401142,The Royal Hotel,-37.755493166309414,144.91765036836821,Pub
737,Essendon,-37.755962999999994,144.91617790401142,7-Eleven,-37.75761944686299,144.91988509781964,Convenience Store
738,Essendon,-37.755962999999994,144.91617790401142,BWS,-37.75572,144.91742,Liquor Store
739,Essendon,-37.755962999999994,144.91617790401142,Jiji's Place,-37.75465,144.91547,Café
740,Essendon,-37.755962999999994,144.91617790401142,Essendon Station Coffee Cart,-37.75591380021763,144.91561743078717,Café
741,Essendon,-37.755962999999994,144.91617790401142,The Cherry Blossom Chinese Restaurant,-37.75560741838862,144.9165902677468,Chinese Restaurant
742,Essendon,-37.755962999999994,144.91617790401142,Self Serve Grocery,-37.756268,144.91588,Convenience Store
743,Essendon,-37.755962999999994,144.91617790401142,Tram Stop 41 - Essendon Station (59),-37.754947650465816,144.9175248890825,Tram Station
744,Essendon,-37.755962999999994,144.91617790401142,Me Wah,-37.75588,144.91686,Chinese Restaurant
745,Essendon,-37.755962999999994,144.91617790401142,Captain Grey,-37.75482,144.91807,Café
746,Essendon,-37.755962999999994,144.91617790401142,Napier Cafe And Bar,-37.75463990998816,144.91795942504388,Café
747,Essendon,-37.755962999999994,144.91617790401142,Woodstock Pizzicheria,-37.75310861515867,144.91837173700333,Italian Restaurant
748,Essendon,-37.755962999999994,144.91617790401142,Windy Hill Fitness Centre,-37.75255155054612,144.91843409599443,Gym / Fitness Center
749,Essendon,-37.755962999999994,144.91617790401142,Best Western Alexander Motor Inn & Apartments Melbourne,-37.75202810776264,144.91594031453133,Hotel
750,Essendon West,-37.754935,144.88309858410352,Lily Reserve,-37.75464157830673,144.8824133835195,Park
751,Essendon West,-37.754935,144.88309858410352,Bus Stop 6167,-37.753188,144.884072,Bus Stop
752,Strathmore Heights,-37.7133663,144.8969057,Skechers,-37.71320951272881,144.89563465118408,Shoe Store
753,Strathmore Heights,-37.7133663,144.8969057,Subaru Essendon,-37.7155814,144.8954781,Auto Dealership
754,Strathmore Heights,-37.7133663,144.8969057,Boeing Field,-37.714035933639046,144.90060170140748,Baseball Field
755,Strathmore Heights,-37.7133663,144.8969057,Hizz,-37.711897286647144,144.89249841120954,Clothing Store
756,Strathmore,-37.74361,144.9273552,The Corner Cafe on Woodland,-37.74334518649037,144.92683516846802,Breakfast Spot
757,Strathmore,-37.74361,144.9273552,Cross Keys Hotel,-37.74420852067985,144.92815908584745,Pub
758,Strathmore,-37.74361,144.9273552,Goodlife Health Club,-37.74577089934266,144.92580416605045,Gym
759,Strathmore,-37.74361,144.9273552,Woodland Street Fish & Chips,-37.743352,144.9267053604084,Fish & Chips Shop
760,Strathmore,-37.74361,144.9273552,Woodland St Cellars,-37.74333443333333,144.92671032,Convenience Store
761,Strathmore,-37.74361,144.9273552,cafe 323,-37.74459,144.92706,Café
762,Strathmore,-37.74361,144.9273552,Strathmore Pharmacy,-37.743072635245234,144.9258354698632,Pharmacy
763,Strathmore,-37.74361,144.9273552,Nongkhai Thai,-37.74360310054216,144.92810949993458,Thai Restaurant
764,Strathmore,-37.74361,144.9273552,Strathmore Station,-37.74362249295043,144.92700194280064,Train Station
765,Strathmore,-37.74361,144.9273552,Modo Mio Pizzeria,-37.74313,144.92678,Pizza Place
766,Strathmore,-37.74361,144.9273552,Cross Keys Reserve,-37.74470468485498,144.92995313803402,Park
767,Strathmore,-37.74361,144.9273552,PETstock Essendon,-37.745618,144.925837,Pet Store
768,Essendon Fields,-37.7269212,144.9004134,Bounce Inc,-37.72352962004725,144.89784982007296,Recreation Center
769,Essendon Fields,-37.7269212,144.9004134,Subway,-37.72672277778045,144.8959964859592,Sandwich Place
770,Essendon Fields,-37.7269212,144.9004134,Nando's,-37.72678802167144,144.89567992780619,Portuguese Restaurant
771,Essendon Fields,-37.7269212,144.9004134,Essendon Fields Airport (MEB) (Essendon Fields Airport),-37.72749454256398,144.8974907398224,Airport
772,Essendon Fields,-37.7269212,144.9004134,Coles,-37.72692444999392,144.89549040790848,Supermarket
773,Essendon Fields,-37.7269212,144.9004134,Essendon Fields,-37.726907,144.895838,Shopping Mall
774,Essendon Fields,-37.7269212,144.9004134,Liquorland,-37.726819,144.896013,Liquor Store
775,Essendon Fields,-37.7269212,144.9004134,Ookii Sushi,-37.726930066207395,144.89556660713802,Sushi Restaurant
776,Essendon North,-37.7384762,144.9012027,Coles Express,-37.73947133696023,144.89749026228031,Convenience Store
777,Essendon North,-37.7384762,144.9012027,KFC,-37.7420134340233,144.90338519435315,Fast Food Restaurant
778,Essendon North,-37.7384762,144.9012027,McDonald's,-37.74225696408477,144.90398505597236,Fast Food Restaurant
779,Essendon North,-37.7384762,144.9012027,Mama Linas,-37.7389762354911,144.8966262432722,Italian Restaurant
780,Essendon North,-37.7384762,144.9012027,LaManna's,-37.735648,144.903949,Farmers Market
781,Essendon North,-37.7384762,144.9012027,Bendon Outlet,-37.7348831478831,144.9044108390808,Lingerie Store
782,Airport West,-37.7222576,144.8834942,Airport West IGA X-press,-37.72531575500716,144.88113907605742,Grocery Store
783,Airport West,-37.7222576,144.8834942,Simply Home,-37.71948991862971,144.88743782043457,Furniture / Home Store
784,Keilor Park,-37.7187247,144.8501721,Subway,-37.721848,144.850082,Sandwich Place
785,Keilor Park,-37.7187247,144.8501721,McDonald's,-37.71854034517704,144.852910342331,Fast Food Restaurant
786,Keilor Park,-37.7187247,144.8501721,Livestrong Primal Fitness,-37.720291726021664,144.84992228759938,Gym
787,Keilor Park,-37.7187247,144.8501721,Shell,-37.7188638,144.85237451,Gas Station
788,Keilor Park,-37.7187247,144.8501721,Bubbas Cafe,-37.71891060582923,144.84680767263262,Café
789,Keilor Park,-37.7187247,144.8501721,Ferguson Plarre Bakehouse,-37.7220381162937,144.8502892385235,Coffee Shop
790,Keilor Park,-37.7187247,144.8501721,AMX - All Motorcycle X-ccessories,-37.72222,144.84972,Motorcycle Shop
791,Keilor Park,-37.7187247,144.8501721,U Brew It,-37.72237,144.84868,Restaurant
792,Niddrie,-37.73718965,144.86462905846437,Tru-Fit Engineering,-37.73966848331722,144.86417770385742,Gift Shop
793,Niddrie,-37.73718965,144.86462905846437,Centreway Fish and Chips,-37.733516,144.866168,Fast Food Restaurant
794,Niddrie,-37.73718965,144.86462905846437,Classe 90 Pizzeria,-37.73292,144.86599,Pizza Place
795,Niddrie,-37.73718965,144.86462905846437,Key Access Locksmiths,-37.74105990578455,144.86187100410461,Locksmith
796,Tullamarine,-37.7026345,144.87960476200465,7-Eleven,-37.70246,144.88281,Convenience Store
797,Tullamarine,-37.7026345,144.87960476200465,KFC,-37.70044862489988,144.8803006657655,Fast Food Restaurant
798,Tullamarine,-37.7026345,144.87960476200465,7-Eleven,-37.69862683678304,144.88001222901968,Convenience Store
799,Tullamarine,-37.7026345,144.87960476200465,Melrose Pizza,-37.70123,144.88087,Pizza Place
800,Tullamarine,-37.7026345,144.87960476200465,Devine Bakery,-37.70135,144.88102,Bakery
801,Tullamarine,-37.7026345,144.87960476200465,Tin Hoi Chinese Restaurant,-37.70166,144.8812,Chinese Restaurant
802,Tullamarine,-37.7026345,144.87960476200465,Noodle Hut,-37.70078,144.88054,Noodle House
803,Tullamarine,-37.7026345,144.87960476200465,Melrose Receptions,-37.703022,144.883648,Lounge
804,Tullamarine,-37.7026345,144.87960476200465,Fernwood Fitness,-37.702,144.88381,Gym
805,Tullamarine,-37.7026345,144.87960476200465,Action Indoor Sports,-37.70237586307231,144.88437555828602,Stadium
806,Gowanbrae,-37.7027183,144.8975976,Gowanbrae Fish & Chips,-37.70645808989324,144.8946423751532,Fish & Chips Shop
807,Gladstone Park,-37.6898311,144.8944658,Gladstone Views Fish And Chips,-37.69011,144.89754,Seafood Restaurant
808,Gladstone Park,-37.6898311,144.8944658,stop 9111,-37.69244080084106,144.89529256054257,Bus Stop
809,Gladstone Park,-37.6898311,144.8944658,Jack Ginifer Reserve,-37.68856814939358,144.89894658896378,Park
810,Pascoe Vale South,-37.7434265,144.9384767,Parkstone,-37.747173,144.936256,Café
811,Pascoe Vale South,-37.7434265,144.9384767,Brearley Reserve,-37.739905499002035,144.93546876487628,Playground
812,Pascoe Vale South,-37.7434265,144.9384767,Coonans Road Fish & Chips,-37.74725,144.93611,Fish & Chips Shop
813,Pascoe Vale South,-37.7434265,144.9384767,Coonan's Hill Pizza & Pasta,-37.7474253921056,144.93612464326318,Pizza Place
814,Pascoe Vale,-37.7308099,144.9282189,7-Eleven,-37.72819408949597,144.92394460360347,Convenience Store
815,Pascoe Vale,-37.7308099,144.9282189,Pascoe Vale Station,-37.73079393819213,144.92821386589583,Train Station
816,Pascoe Vale,-37.7308099,144.9282189,Pascoe Vale Hotel,-37.72946805696009,144.92840896607945,Pub
817,Pascoe Vale,-37.7308099,144.9282189,MSY,-37.73030483051102,144.92770901656434,Electronics Store
818,Pascoe Vale,-37.7308099,144.9282189,How Noodle,-37.7302497738518,144.92814692971385,Asian Restaurant
819,Pascoe Vale,-37.7308099,144.9282189,Kokolatte,-37.73024,144.92859,Café
820,Pascoe Vale,-37.7308099,144.9282189,Ferrovia Deli & Fine Foods,-37.73015852848083,144.92820187998248,Café
821,Pascoe Vale,-37.7308099,144.9282189,Boom Gates Pizza,-37.73014,144.92779,Pizza Place
822,Pascoe Vale,-37.7308099,144.9282189,Le Jolie Cafe,-37.73024,144.92859,Café
823,Pascoe Vale,-37.7308099,144.9282189,BWS,-37.729678149565565,144.92817918309274,Liquor Store
824,Pascoe Vale,-37.7308099,144.9282189,Gino's Kebabs,-37.73045,144.92411,Middle Eastern Restaurant
825,Pascoe Vale,-37.7308099,144.9282189,Kelvin Thompson Reserve,-37.734127,144.929099,Park
826,Pascoe Vale,-37.7308099,144.9282189,Red Rooster,-37.729900341392685,144.92392817953146,Fast Food Restaurant
827,Pascoe Vale,-37.7308099,144.9282189,Gavin Park,-37.72805182922814,144.93156585690411,Park
828,Melbourne Airport,-37.667111000000006,144.83348076679553,Rockliegh Coach Depot,-37.664321138316694,144.83268305686155,Bus Station
829,Melbourne Airport,-37.667111000000006,144.83348076679553,Runway 16/34,-37.66778803970386,144.8375701904297,Airport Service
830,Melbourne Airport,-37.667111000000006,144.83348076679553,Melbourne Airport Air Traffic Tower,-37.66957995558266,144.83067154884338,Airport Service
831,Hadfield,-37.7101582,144.9502764,Samz East St Bakehouse,-37.71047823844963,144.9499691737997,Bakery
832,Hadfield,-37.7101582,144.9502764,527 bus stop,-37.709617,144.950462,Bus Stop
833,Hadfield,-37.7101582,144.9502764,Reddish Reserve,-37.71025242434065,144.95201782052254,Soccer Field
834,Hadfield,-37.7101582,144.9502764,Sam's East street Bakehouse,-37.71143002778287,144.9540400091808,Bagel Shop
835,Hadfield,-37.7101582,144.9502764,Your Local Plumbing Service,-37.71389189632907,144.9513602256775,Construction & Landscaping
836,Glenroy,-37.70424815,144.9170206764103,Glenroy Kebab House,-37.706267625132824,144.9162730289358,Middle Eastern Restaurant
837,Glenroy,-37.70424815,144.9170206764103,Dairy Queen,-37.70425,144.91546,Ice Cream Shop
838,Glenroy,-37.70424815,144.9170206764103,Coles Express,-37.70652468539336,144.91621940591608,Convenience Store
839,Glenroy,-37.70424815,144.9170206764103,Coles,-37.705563400140335,144.9168693455145,Supermarket
840,Glenroy,-37.70424815,144.9170206764103,Glenroy Station,-37.70460279469965,144.9173390865326,Train Station
841,Glenroy,-37.70424815,144.9170206764103,Glenroy Salvos,-37.70365574333377,144.91585392050055,Thrift / Vintage Store
842,Glenroy,-37.70424815,144.9170206764103,Akkar Pastry,-37.70589167808439,144.91654726918955,Bakery
843,Glenroy,-37.70424815,144.9170206764103,F45 Training Glenroy,-37.703723,144.918897,Gym
844,Glenroy,-37.70424815,144.9170206764103,Silver Sage Cafe,-37.7044629346331,144.91688321887975,Breakfast Spot
845,Glenroy,-37.70424815,144.9170206764103,Cash Converters,-37.70556,144.91577,Thrift / Vintage Store
846,Glenroy,-37.70424815,144.9170206764103,The Chicken Machine,-37.70621132534532,144.91554737091064,Fast Food Restaurant
847,Glenroy,-37.70424815,144.9170206764103,Glenroy RSL,-37.705227591644835,144.91983672254221,Restaurant
848,Glenroy,-37.70424815,144.9170206764103,iScream,-37.702170566869846,144.9137416610259,Ice Cream Shop
849,Oak Park,-37.7179979,144.9215308,Hungry Jack's,-37.71740872641072,144.92150299818084,Fast Food Restaurant
850,Oak Park,-37.7179979,144.9215308,McDonald's,-37.72089385668638,144.92128504954093,Fast Food Restaurant
851,Jacana,-37.6951482,144.9158281,Coles Express,-37.69349714129704,144.91524657326266,Convenience Store
852,Jacana,-37.6951482,144.9158281,Hungry Jack's,-37.69292870003563,144.91527843782052,Fast Food Restaurant
853,Jacana,-37.6951482,144.9158281,Jacana Station,-37.69513764621071,144.9158263206482,Train Station
854,Jacana,-37.6951482,144.9158281,State Wide Demolitions,-37.69533378362482,144.9208349933624,Construction & Landscaping
855,Broadmeadows,-37.682938750000005,144.91957535173304,Subway,-37.6838767125314,144.91752011694572,Sandwich Place
856,Broadmeadows,-37.682938750000005,144.91957535173304,Anatolian,-37.67911764997152,144.91966198361226,Turkish Restaurant
857,Broadmeadows,-37.682938750000005,144.91957535173304,Kmart,-37.680915781386425,144.91912619759142,Department Store
858,Broadmeadows,-37.682938750000005,144.91957535173304,Subway,-37.67962037135394,144.9192132214659,Sandwich Place
859,Broadmeadows,-37.682938750000005,144.91957535173304,JB Hi-Fi,-37.67903305925999,144.91983060846707,Electronics Store
860,Broadmeadows,-37.682938750000005,144.91957535173304,Coles,-37.67976772853418,144.9189862778521,Supermarket
861,Broadmeadows,-37.682938750000005,144.91957535173304,Woolworths,-37.680612768096786,144.91815463634742,Supermarket
862,Broadmeadows,-37.682938750000005,144.91957535173304,KFC,-37.6800668166146,144.91983150112526,Fast Food Restaurant
863,Broadmeadows,-37.682938750000005,144.91957535173304,Nando's,-37.6787057537401,144.91998215858692,Portuguese Restaurant
864,Broadmeadows,-37.682938750000005,144.91957535173304,Schnitz,-37.67927032109033,144.9195572214861,Australian Restaurant
865,Broadmeadows,-37.682938750000005,144.91957535173304,Big W,-37.67956077417628,144.9203907168479,Department Store
866,Broadmeadows,-37.682938750000005,144.91957535173304,Hoyts,-37.679106802975326,144.9196465200785,Movie Theater
867,Broadmeadows,-37.682938750000005,144.91957535173304,EB Games,-37.679766,144.920063,Video Game Store
868,Broadmeadows,-37.682938750000005,144.91957535173304,Taste Of Thai Broadmedows,-37.681613,144.915521,Thai Restaurant
869,Broadmeadows,-37.682938750000005,144.91957535173304,Broadmeadows Leisure Centre,-37.681748552327264,144.91542398929596,Pool
870,Broadmeadows,-37.682938750000005,144.91957535173304,Degani Bakery Cafe,-37.68244309028863,144.91503128164885,Café
871,Broadmeadows,-37.682938750000005,144.91957535173304,Sushi Sushi,-37.678887,144.919109,Sushi Restaurant
872,Broadmeadows,-37.682938750000005,144.91957535173304,ALDI,-37.67867246558268,144.9197845531901,Grocery Store
873,Dallas,-37.6708194,144.9354163,Dallas Shopping Centre,-37.67273199383241,144.93048288836144,Shopping Mall
874,Dallas,-37.6708194,144.9354163,Fresh Plus Supermarkets,-37.67218,144.93152,Grocery Store
875,Dallas,-37.6708194,144.9354163,Dallas Pizza,-37.67218,144.93152,Pizza Place
876,Dallas,-37.6708194,144.9354163,Dallas Kebabs,-37.67221909782317,144.93097452305142,Turkish Restaurant
877,Meadow Heights,-37.6511668,144.9185521,Morgan's SUPA IGA Meadow Heights,-37.65034,144.92254,Grocery Store
878,Meadow Heights,-37.6511668,144.9185521,Bakers Boutique & Patisserie,-37.65075418657955,144.9220061302185,Bakery
879,Meadow Heights,-37.6511668,144.9185521,My Mates Pizza,-37.650498,144.921988,Pizza Place
880,Meadow Heights,-37.6511668,144.9185521,Kebab House,-37.65044413509083,144.92215633392334,Middle Eastern Restaurant
881,Meadow Heights,-37.6511668,144.9185521,Meadow Heights Shopping Centre,-37.650796659285405,144.92226898670197,Shopping Mall
882,Coolaroo,-37.66165505,144.92594915124124,Starbucks,-37.66300244199984,144.92300394683306,Coffee Shop
883,Coolaroo,-37.66165505,144.92594915124124,7-Eleven,-37.66277793568866,144.92270703732297,Convenience Store
884,Coolaroo,-37.66165505,144.92594915124124,Coolaroo Station,-37.66091513480067,144.9260533812004,Train Station
885,Coolaroo,-37.66165505,144.92594915124124,Platform 1,-37.66091295486549,144.92604315578708,Train Station
886,Coolaroo,-37.66165505,144.92594915124124,Mehmet Usta,-37.662753372050354,144.92305642055206,Turkish Restaurant
887,Attwood,-37.6670148,144.884862,Old Broady Fish Shop,-37.66569641361438,144.88616356072612,Seafood Restaurant
888,Attwood,-37.6670148,144.884862,Arrange It For You,-37.666785906747144,144.8837685585022,Business Service
889,Attwood,-37.6670148,144.884862,DEPI Attwood Centre & 475 Mickleham Rd (Attwood) 2,-37.664317,144.885012,Bus Stop
890,Westmeadows,-37.6768765,144.8939017,BWS Westmeadows Drive,-37.67610788835446,144.88860751478202,Liquor Store
891,Westmeadows,-37.6768765,144.8939017,WPS Sports and Arts Centre,-37.675877,144.895823,Athletics & Sports
892,Westmeadows,-37.6768765,144.8939017,Westmeadows Tavern,-37.676278,144.888306,Dive Bar
893,Westmeadows,-37.6768765,144.8939017,Harricks Crescent Playground,-37.674672,144.896409,Playground
